3149,"['ex-psychiatric', 'patient', 'recalls', 'abuse']"
3150,"['quicker', 'drug', 'for', 'breast', 'cancer']"
3151,"['audio:', 'essex', 'police', 'taking', 'patients', 'to', 'a&amp;e']"
3152,"['stay', 'away', 'plea', 'over', 'ward', 'bug', 'cases']"
3153,"['nine', 'women', 'receive', 'womb', 'transplants']"
3154,"['obesity:', 'how', 'worried', 'should', 'we', 'be?']"
3155,"['a&amp;e', 'crisis', 'is', 'raised', 'at', 'assembly']"
3156,"['junior', 'doctor', 'debts', 'wiped', 'under', 'plan']"
3157,"['india', 'set', 'for', 'polio-free', 'landmark']"
3158,"['obesity', 'projections', 'underestimated']"
3159,"['antibody', 'machinery', 'leukaemia', 'cause']"
3160,"['caffeine', 'pill', 'could', 'boost', 'memory']"
3161,"['green', 'spaces', 'improve', 'mental', 'health']"
3162,"['kerb', 'appeal:', 'the', 'paper', 'bike', 'helmet']"
3163,"['he', ""can't"", 'see', 'clearly', 'to', 'hug', 'me']"
3164,"['video:', 'risks', 'of', 'illegal', 'tanning', 'injections']"
3165,"['audio:', 'hospital', 'tags', 'linen', 'to', 'stop', 'thieves']"
3166,"['nhs', 'in', 'england', 'misses', 'a&amp;e', 'target']"
3167,"['scan', 'and', 'ultrasound', 'waiting', 'trebles']"
3168,"['heart', 'attack', 'leaves', 'cellular', 'trace']"
3169,"['audio:', 'is', 'sugar', 'worse', 'than', 'tobacco?']"
3170,"['audio:', 'colorado', 'marijuana', 'shops', 'selling', 'out']"
3171,"['five', 'foods', 'surprisingly', 'high', 'in', 'sugar']"
3172,"['major', 'incident', 'at', 'belfast', 'hospital']"
3173,"['gps', 'new', 'contract', 'cuts', 'bureaucracy']"
3174,"['hospital', 'linen', 'electronically', 'tagged']"
3175,"['bereaved', 'workers', 'need', 'more', 'support']"
3176,"['campaigners', 'vow', 'to', 'cut', 'sugar', 'in', 'food']"
3177,"['the', 'rise', 'of', 'the', 'young', 'non-drinkers']"
3178,"['video:', 'smokers', 'edge', 'close', 'to', 'one', 'billion']"
3179,"['first', 'h5n1', 'death', 'in', 'north', 'america']"
3180,"['audio:', 'fad', 'diets', 'a', 'big', 'risk,', 'mckenna', 'warns']"
3181,"['golden', 'age', 'of', 'antibiotics', 'set', 'to', 'end']"
3182,"['lucozade', 'sport', 'drink', 'advert', 'banned']"
3183,"['hospital', 'cannot', 'provide', 'safe', 'care']"
3184,"['smokers', 'edge', 'close', 'to', 'one', 'billion']"
3185,"['report', 'cites', 'weak', 'hospital', 'bosses']"
3186,"['neuroscience', 'in', 'schools', '£6m', 'research']"
3187,"['a&amp;es', 'see', 'some', 'people', '50', 'times', 'a', 'year']"
3188,"['bottle', ""feeding's"", 'long', 'history']"
3189,"['audio:', 'oesophageal', 'cancer', 'deaths', 'up', 'by', '50%']"
3190,"['altering', 'diet', 'may', 'help', 'with', 'asthma']"
3191,"['video:', 'france', 'baby', 'deaths', 'prompt', 'iv', 'recall']"
3192,"['patient', 'data', 'to', 'be', 'collected', 'from', 'gps']"
3193,"['video:', 'tackling', ""london's"", 'dirty', 'restaurants']"
3194,"['video:', 'tackling', 'drug-resistant', 'tb', 'in', 'london']"
3195,"['video:', 'elephant', ""man's"", 'bones', 'could', 'help', 'science']"
3196,"['exporting', 'gran', 'to', 'care', 'homes', 'abroad']"
3197,"['video:', 'brazil', 'plugs', 'gap', 'with', 'foreign', 'doctors']"
3198,"['video:', 'mental', 'health', 'staff', 'to', 'help', 'police']"
3199,"['mental', 'health', 'staff', 'to', 'help', 'police']"
3200,"['vitamin', 'd', 'boosts', 'child', 'muscles']"
3201,"['nhs', 'probe', 'into', 'porters', 'drinking']"
3202,"['audio:', 'running', 'a', 'business', 'with', 'cancer']"
3203,"['video:', 'obesity', 'in', 'developing', 'world', 'quadruples']"
3204,"['lack', 'of', 'drug', 'data', 'extreme', 'concern']"
3205,"['developing', 'world', 'obesity', 'quadruples']"
3206,"['video:', 'could', 'pigs', 'produce', 'human', 'organs?']"
3207,"['audio:', 'a', 'dry', 'january', 'is', 'good', 'for', 'health']"
3208,"['end', 'protection', 'of', 'nhs', 'spending', '-', 'fox']"
3209,"['schizophrenia:', 'cbt', 'little', 'help']"
3210,"['video:', ""ainsley's"", 'tips', 'for', 'a', 'healthier', 'diet']"
3211,"['nhs', 'campaigner', 'suffers', 'online', 'abuse']"
3212,"['audio:', 'does', 'the', 'nhs', 'need', 'to', 'be', 'improved?']"
3213,"['surgery', 'implant', 'has', 'huge', 'potential']"
3214,"['simple', 'swaps', 'for', 'healthy', 'meals']"
3215,"['video:', 'revolution', 'for', 'soft', 'tissue', 'repairs?']"
3216,"['video:', 'new', 'push', 'to', 'inspire', 'healthy', 'habits']"
3217,"['gout:', 'why', 'i', ""don't"", 'find', 'it', 'funny', 'at', 'all']"
3218,"['video:', 'victim', 'support', 'helped', 'me', 'recover']"
3219,"['does', 'intermittent', 'fasting', 'work?']"
3220,"['nhs', 'groups', 'look', 'to', 'new', 'start', 'in', '2014']"
3221,"['vitamin', 'e', 'beneficial', 'in', 'dementia']"
3222,"['pair', 'charged', 'with', '£1m', 'nhs', 'fraud']"
3223,"['surgery', 'cancelled', 'due', 'to', 'a&amp;e', 'demand']"
3224,"['charities', 'expect', 'alcohol', 'abuse', 'rise']"
3225,"['video:', 'doctor:', 'my', 'relationship', 'with', 'cancer']"
3226,"['mid', 'staffs', 'campaigners', 'honoured']"
3227,"['royal', 'doctor', 'knighted', 'in', 'honours']"
3228,"['video:', 'fat', 'suit', 'shows', 'effects', 'of', 'obesity']"
3229,"['audio:', 'palin', 'helps', 'children', 'who', 'stammer']"
3230,"['video:', 'living', 'with', 'double', 'mastectomy']"
3231,"['rural', 'ambulance', 'times', 'need', 'rethink']"
3232,"['how', 'dangerous', 'is', 'a', 'blow', 'to', 'the', 'head?']"
3233,"['medical', 'sciences', 'news', 'highlights', 'of', '2013']"
3234,"['call', 'to', 'restrict', 'e-cigarette', 'sales']"
3235,"['migrants', 'to', 'face', 'nhs', 'care', 'charges']"
3236,"['video:', 'new', 'push', 'to', 'make', 'smokers', 'quit']"
3237,"['video:', 'new', 'register', 'for', 'breast', 'implants']"
3238,"['defibrillator', 'call', 'for', 'sport', 'centres']"
3239,"['are', 'ivf', 'pregnancies', 'more', ""precious'?""]"
3240,"['smoking', 'adverts', 'highlight', 'brain', 'risk']"
3241,"['breast', 'implants', 'to', 'be', 'registered']"
3242,"['was', '2013', 'the', ""nhs's"", 'annus', 'horriblis?']"
3243,"['locked-in', 'footballer', 'given', 'ovation']"
3244,"[""surgeon's"", 'mark', 'raises', 'ethics', 'issues']"
3245,"['trust', 'apologises', 'over', 'dna', 'failings']"
3246,"['doctors', 'said', 'joshua', 'had', 'weeks', 'to', 'live']"
3247,"['solving', 'medical', 'problems', 'online']"
3248,"['diabetes', 'risk', 'from', 'neanderthals']"
3249,"['new', 'genetic', 'clues', 'for', 'arthritis']"
3250,"['malaria', 'shut', 'down', 'my', ""body's"", 'organs']"
3251,"['minister', 'orders', 'mid', 'wales', 'nhs', 'report']"
3252,"['surgeon', 'suspended', 'over', 'branding']"
3253,"['world', 'record', 'for', 'transplant', 'patient']"
3254,"['care', 'home', 'bosses', 'jailed', 'for', 'neglect']"
3255,"['video:', 'millions', 'wait', 'a', 'week', 'to', 'see', 'a', 'gp']"
3256,"[""children's"", 'hospital', 'must', 'get', 'clean']"
3257,"['our', ""son's"", '12-hour', 'brain', 'tumour', 'op']"
3258,"['study', 'backs', 'eating', 'nuts', 'in', 'pregnancy']"
3259,"['millions', 'wait', 'a', 'week', 'to', 'see', 'a', 'gp']"
3260,"['patients', 'moved', 'after', 'chemical', 'spill']"
3261,"['two', 'a&amp;e', 'units', 'opening', 'hours', 'reduced']"
3262,"['mental', 'health', 'ward', 'is', 'investigated']"
3263,"['brain', 'cancer', 'vaccine', 'trial', 'begins']"
3264,"['nhs', 'scotland', 'prepared', 'for', 'winter']"
3265,"['heston', 'gives', 'taste', 'to', 'hospital', 'meals']"
3266,"['ambulance', 'service', 'fails', '999', 'target']"
3267,"['cancer', ""survivor's"", 'anti-bucket', 'list']"
3268,"['health', 'risk', 'church', 'bells', 'silenced']"
3269,"['patients', 'need', 'refusal', 'explanation']"
3270,"['patients', 'to', 'get', 'boxing', 'day', 'mri', 'scans']"
3271,"['christmas', 'warning', 'over', 'fake', 'alcohol']"
3272,"['five', 'mysteries', 'of', 'the', 'brain']"
3273,"['spotlight', 'on', 'elderly', 'malnutrition']"
3274,"[""hunt's"", 'calls', 'to', 'nhs', 'bosses', 'defended']"
3275,"['nhs', 'was', 'too', 'powerful', 'to', 'criticise']"
3276,"['epilepsy', 'surgery', 'cured', 'seizures']"
3277,"['the', 'michelangelo', 'of', '3d', 'nipple', 'tattoos']"
3278,"['fake', 'vodka', 'can', 'kill', 'you', 'warning']"
3279,"['scotland', 'to', 'revamp', 'end', 'of', 'life', 'care']"
3280,"['staff', 'told', 'to', 'lie', 'to', 'patients']"
3281,"['call', 'to', 'act', 'on', 'prescription', 'addicts']"
3282,"['standards', 'needed', 'for', 'hospital', 'food']"
3283,"['ivf', 'success', 'rate', 'could', 'be', 'doubled']"
3284,"['youth-drug', 'can', 'reverse', 'ageing']"
3285,"['video:', 'numerous', 'opportunities', 'missed']"
3286,"['breast', 'surgeon', 'concerns', 'from', '2003']"
3287,"['hospital', 'cancer', 'care', 'deemed', 'unsafe']"
3288,"['video:', 'breast', 'cancer', 'surgery', 'report', 'due']"
3289,"['polio', 'scourge', 'threatens', 'middle', 'east']"
3290,"['stress', 'gene', 'linked', 'to', 'heart', 'attacks']"
3291,"['lung', 'cancer', 'year', 'survival', 'better']"
3292,"['video:', 'battle', 'against', 'polio', '-', 'in', '60', 'seconds']"
3293,"['cancer', 'scandal', 'hospital', 'chief', 'quits']"
3294,"['stafford', 'hospital', 'trust', 'to', 'be', 'axed']"
3295,"['audio:', 'new', 'investment', 'in', 'artificial', 'hearts']"
3296,"['video:', 'surgery', 'trials', 'online', 'appointments']"
3297,"['indian', 'women', 'who', 'are', 'choosing', 'to', 'be', 'child-free']"
3298,"['could', 'modern', 'life', 'be', 'making', 'us', 'deaf?']"
3299,"['scientists', 'print', 'new', 'eye', 'cells']"
3300,"['big', 'fall', 'in', 'numbers', 'given', 'care']"
3301,"['apple-a-day', 'call', 'for', 'all', 'over-50s']"
3302,"['audio:', 'campaigners', 'call', 'for', 'meningitis', 'b', 'jab']"
3303,"['gsk', 'to', 'stop', 'doctor', 'incentive', 'schemes']"
3304,"['concern', 'over', 'high', 'liver', 'deaths', 'rate']"
3305,"['battery', 'death', ""boy's"", 'care', 'criticised']"
3306,"['will', 'you', 'be', 'lonely', 'this', 'christmas?']"
3307,"['deaf', 'man', 'treated', 'as', 'dementia', 'patient']"
3308,"['young', 'teens', 'weight', 'terror', 'common']"
3309,"['old', 'bone', 'dates', 'human', 'hand', 'evolution']"
3310,"['severed', 'hand', 'kept', 'alive', 'on', 'ankle']"
3311,"['youngest', 'born', 'perceived', 'as', 'shorter']"
3312,"['video:', 'how', 'comics', 'can', 'help', 'bedside', 'manner']"
3313,"['audio:', 'racism', 'increases', 'against', 'nhs', 'staff']"
3314,"['sharp', 'increase', 'in', 'nhs', 'racist', 'attacks']"
3315,"['right-to-die', 'case', 'at', 'supreme', 'court']"
3316,"['self-harm', 'link', 'to', 'prison', 'suicides']"
3317,"['video:', 'seven-day', 'week', 'for', 'top', 'nhs', 'doctors']"
3318,"['seven-day', 'week', 'for', 'senior', 'doctors']"
3319,"['video:', 'colombian', 'clubs', 'safe', 'drugs', 'tests']"
3320,"['the', 'return', 'of', 'the', 'female', 'condom?']"
3321,"['hunt', 'welcomes', 'seven-day', 'nhs', 'plan']"
3322,"['healthy', 'christmas', 'top', 'tips']"
3323,"['74', 'calls', 'to', 'liver', 'surgery', 'helpline']"
3324,"['tixylix', 'cough', 'medicines', 'recalled']"
3325,"['a&amp;e', 'units', 'miss', 'four-hour', 'target']"
3326,"['are', 'we', 'being', 'fair', 'to', 'the', 'nhs?']"
3327,"['10,000', 'children', 'with', 'cancer', 'in', 'uk']"
3328,"['james', 'bond', 'is', 'an', 'impotent', 'drunk']"
3329,"['test', 'may', 'predict', 'altitude', 'sickness']"
3330,"['drug', 'halves', 'breast', 'cancer', 'risk']"
3331,"['video:', 'anxious', 'about', 'maggots', 'in', 'surgery']"
3332,"['director', 'quit', 'over', 'cancer', 'scandal']"
3333,"['worry', 'as', 'women', 'left', 'alone', 'in', 'labour']"
3334,"['global', 'cancer', 'cases', 'reach', '14', 'million']"
3335,"['patients', 'call', 'liver', 'op', 'helpline']"
3336,"['video:', 'dementia', 'treatment', 'by', '2025', 'pledge']"
3337,"['nhs', 'boards', 'miss', 'waiting', 'time', 'target']"
3338,"['review', 'of', 'legal', 'highs', 'launched']"
3339,"['mental', 'health', 'trusts', 'face', 'funding', 'cut']"
3340,"['doctors', 'given', 'new', 'coma', 'guidelines']"
3341,"['grades', 'more', 'nature', 'than', 'nurture']"
3342,"['gp', 'failings', 'exposed', 'by', 'inspectors']"
3343,"['video:', 'pop-up', 'health', 'clinic', 'on', 'a', 'motorbike']"
3344,"['video:', 'obesity', 'falls', 'in', 'english', 'schools']"
3345,"['video:', 'school', 'children', 'reveal', 'food', 'they', 'eat']"
3346,"['video:', 'g8', 'aim', 'to', 'develop', 'dementia', 'cure']"
3347,"['hospital', 'liver', 'surgery', 'is', 'defended']"
3348,"['baby', 'death', 'unit', 'supervision', 'failed']"
3349,"['review', 'of', 'hospital', 'a&amp;es', 'confirmed']"
3350,"['uruguay', 'votes', 'to', 'legalise', 'marijuana']"
3351,"['obesity', 'falls', 'in', 'english', 'schools']"
3352,"['tb', 'resistance', 'is', 'a', 'ticking', 'time', 'bomb']"
3353,"['10', 'dangerous', 'things', 'in', 'victorian/edwardian', 'homes']"
3354,"['ulcer', 'pills', 'linked', 'to', 'b12', 'deficiency']"
3355,"['video:', 'ultrasound', 'scan', 'using', 'your', 'phone']"
3356,"['uk', 'aims', 'to', 'double', 'dementia', 'funding']"
3357,"['liver', 'specialist', 'suspended', 'from', 'duty']"
3358,"['sensors', 'used', 'to', 'monitor', 'obesity']"
3359,"['artificial', 'sweetener', 'is', 'safe']"
3360,"['mental', 'health', 'service', 'crisis', 'row']"
3361,"['could', 'diabetes', 'drug', 'slow', ""alzheimer's?""]"
3362,"['hospital', 'lost', 'chances', 'to', 'save', 'girl']"
3363,"['lack', 'of', 'exercise', 'is', 'child', 'neglect']"
3364,"['avoid', 'a&amp;e', 'unless', 'real', 'emergency']"
3365,"['ambulance', 'overturns', 'on', '999', 'call']"
3366,"['hospital', 'bed', 'attack', 'victim', 'dies']"
3367,"['pip', 'boss', 'jailed', 'over', 'breast', 'implants']"
3368,"['lessons', 'to', 'learn', 'over', 'nhs', 'failings']"
3369,"['ketamine', 'should', 'be', 'made', 'class', 'b']"
3370,"['one', 'fifth', 'of', 'drips', 'are', 'dangerous']"
3371,"['wii', 'games', 'help', 'control', 'diabetes']"
3372,"['exercise', 'cuts', 'risk', 'of', 'dementia']"
3373,"['school', 'pupil', 'dies', 'of', 'meningitis']"
3374,"['doctors', 'failed', 'in', 'duty', 'of', 'care']"
3375,"['booze', 'still', 'kills', '20', 'people', 'a', 'week']"
3376,"['10-stone', 'girl,', 'five,', 'taken', 'into', 'care']"
3377,"['experts', 'to', 'review', 'heart', 'surgery']"
3378,"['boyle', 'is', 'part', 'of', 'invisible', 'generation']"
3379,"['video:', ""he's"", 'not', 'going', 'to', 'know', 'who', 'i', 'am']"
3380,"['pandemonium', 'at', 'belfast', 'a&amp;e', 'units']"
3381,"['gene-testing', 'company', 'here', 'to', 'stay']"
3382,"['nhs', 'winter:', 'weekly', 'a&amp;e', 'tracker']"
3383,"['drug', 'hope', 'for', 'leukaemia', 'patients']"
3384,"['saudi', 'human', 'genome', 'project', 'launched']"
3385,"['cough', 'campaign', 'picks', 'up', 'cancers']"
3386,"['middle-aged', 'drink', 'and', 'drugs', 'warning']"
3387,"['ambulances', 'face', 'hours', 'of', 'a&amp;e', 'waits']"
3388,"['singing', 'on', 'prescription', 'for', 'lung', 'disorder']"
3389,"['many', 'gp', 'cancer', 'referrals', 'too', 'slow']"
3390,"['infections:', ""war's"", 'true', 'beneficiaries']"
3391,"['philippines:', 'early', 'recovery', 'begins']"
3392,"['nelson', 'mandela:', 'aids', 'campaigner']"
3393,"['ivf', 'success', 'downhill', 'from', 'age', '37']"
3394,"['vitamin', ""d's"", 'disease', 'role', 'queried']"
3395,"['key', 'nhs', 'operations', 'being', 'rationed']"
3396,"['is', 'lifespan', 'just', 'a', 'postcode', 'lottery?']"
3397,"['consultation', 'on', ""ni's"", 'abortion', 'laws']"
3398,"['teenage', 'birth', 'rate', 'falls', 'in', 'england']"
3399,"['tb', 'vaccine', 'could', 'help', 'prevent', 'ms']"
3400,"['video:', 'mp', 'woodcock', 'suffering', 'from', 'depression']"
3401,"['world', 'dementia', 'cases', 'set', 'to', 'treble']"
3402,"['leg', 'bone', 'gives', 'up', 'oldest', 'human', 'dna']"
3403,"['let', 'me', 'keep', 'my', 'dead', ""husband's"", 'sperm']"
3404,"['bereaved', 'parents', 'lobby', 'for', 'drug', 'ban']"
3405,"['food', 'poverty', 'a', 'health', 'emergency']"
3406,"['exercise', 'is', 'good', 'dementia', 'therapy']"
3407,"['pump', 'provides', 'liver', 'disease', 'relief']"
3408,"['dentist', 'did', 'not', 'make', 'cancer', 'check']"
3409,"['new', 'parents', 'shun', 'state', 'relationship', 'help']"
3410,"['suicide', 'prevention', 'strategy', 'outlined']"
3411,"['hse', 'apologies', 'over', ""mother's"", 'death']"
3412,"['missed', 'gp', 'appointments', 'priority']"
3413,"['family', 'in', 'limbo', 'over', 'heart', 'surgery']"
3414,"['healthy', 'obesity', 'is', 'a', 'myth']"
3415,"['men', 'and', 'women', 'wired', 'differently']"
3416,"['risk', 'fears', 'in', 'caesarean', 'adoption']"
3417,"['heart', 'and', 'lung', 'hospital', 'to', 'relocate']"
3418,"['bed-blocking', 'concerns', 'being', 'raised']"
3419,"['tax', 'tobacco', 'call', 'to', 'poor', 'countries']"
3420,"['love', 'hormone', 'helps', 'autistic', 'brain']"
3421,"['male', 'pill', 'keeps', 'sperm', 'in', 'storage']"
3422,"['the', 'car', 'mechanic', 'who', 'uncorked', 'a', 'childbirth', 'revolution']"
3423,"['inquiry', 'into', 'donor', 'blood', 'vcjd', 'risk']"
3424,"['audio:', 'ancestral', 'fear', 'causes', 'brain', 'changes']"
3425,"['family', 'want', 'hospital', 'death', 'answers']"
3426,"['why', 'are', 'we', 'more', 'scared', 'of', 'raw', 'egg', 'than', 'reheated', 'rice?']"
3427,"['aid', 'corruption', 'report', 'watered', 'down']"
3428,"['fewer', 'commuters', 'cycling', 'to', 'work']"
3429,"['energy', 'drinks', 'change', 'heart', 'beat']"
3430,"['memories', 'pass', 'between', 'generations']"
3431,"['hiv', 'care', 'at', 'risk', 'from', 'nhs', 'changes']"
3432,"[""i've"", 'been', 'hiv', 'positive', 'for', '28', 'years']"
3433,"['the', 'girl', 'whose', 'skin', 'never', 'heals']"
3434,"['more', 'hospitals', 'facing', 'savile', 'checks']"
3435,"['many', 'carers', 'at', 'breaking', 'point']"
3436,"['cholesterol', 'fuels', 'breast', 'cancer']"
3437,"['hiv', 'response', 'at', 'turning', 'point']"
3438,"[""don't"", 'ban', 'khat,', 'mps', 'urge', 'government']"
3439,"['lsd', 'substitute', 'should', 'be', 'class-a']"
3440,"['video:', 'smoking:', 'what', 'it', 'does', 'to', 'the', 'body']"
3441,"['audio:', 'plain', 'packets', 'working', 'in', 'australia']"
3442,"['dengue', 'fever', 'risk', 'to', 'world', 'cup', 'fans']"
3443,"['morning-after', 'drink-drivers', 'rise']"
3444,"['elderly', 'patients', 'left', 'without', 'food']"
3445,"['video:', 'new', 'mums', 'group', 'helps', 'beat', 'depression']"
3446,"['plea', 'for', 'rugby', 'concussion', 'lessons']"
3447,"['patients', 'wait', 'too', 'long', 'for', 'therapy']"
3448,"['body', 'piercing', 'controls', 'wheelchair']"
3449,"['new', 'patients', 'champion', 'for', 'the', 'nhs']"
3450,"['cigarette', 'packaging', 'review', 'planned']"
3451,"['audio:', 'weight', 'warning', 'on', 'morning-after-pill']"
3452,"['video:', 'prosthetic', 'limbs', 'give', 'new', 'lease', 'of', 'life']"
3453,"['man', 'survives', 'heart', 'stopping', '17', 'times']"
3454,"['video:', 'movember', 'bandito', 'mps', 'in', 'commons']"
3455,"['scalpel-free', 'post-mortem', 'uk', 'launch']"
3456,"['the', 'financial', 'cost', 'of', 'cancer']"
3457,"['salt', 'in', 'medicines', 'a', 'health', 'risk']"
3458,"['nhs', 'told', 'to', 'get', 'tough', 'on', 'smoking']"
3459,"['mrsa', 'found', 'in', 'farm', 'poultry']"
3460,"['grants', 'help', 'sa', 'girls', 'avoid', 'hiv']"
3461,"['audio:', 'head', 'injury', 'gives', 'boy', 'musical', 'talent']"
3462,"['review', 'of', 'cancer', 'hospital', 'revealed']"
3463,"['boots', 'recalls', 'cough', 'and', 'cold', 'remedies']"
3464,"['fda', 'bans', 'personal', 'genetic', 'tests']"
3465,"['video:', 'fear', 'of', 'disease', 'in', 'typhoon', 'aftermath']"
3466,"['steep', 'rise', 'in', 'winter', 'deaths']"
3467,"['hospital', 'care', 'standards', 'review', 'urged']"
3468,"['never', 'too', 'old', 'to', 'take', 'up', 'exercise']"
3469,"['modern', 'life', 'turning', 'people', 'off', 'sex']"
3470,"['audio:', 'carers', 'paid', 'less', 'than', 'minimum', 'wage']"
3471,"['immunisation', 'begins', 'in', 'the', 'philippines']"
3472,"['video:', 'mass', 'vaccine', 'effort', 'for', 'typhoon', 'children']"
3473,"['video:', 'heathrow', 'creates', 'e-cigarette', 'zone']"
3474,"['scan', 'cuts', 'child', 'radiation', 'risk']"
3475,"['friendship', 'line', 'for', 'elderly', 'launched']"
3476,"['how', 'can', 'an', 'athlete', 'enhance', 'performance', 'legally?']"
3477,"['prem', 'baby', 'steroids', 'may', 'risk', 'adhd']"
3478,"['delayed', 'hospital', 'discharges', 'examined']"
3479,"['the', 'pressure', 'of', 'body', 'image', 'on', 'women']"
3480,"['supermarket', 'ban', 'on', 'energy', 'drinks']"
3481,"['emotional', 'scars', 'of', 'typhoon', 'haiyan']"
3482,"['liver', 'disease', 'increase', 'among', 'teens']"
3483,"['call', 'for', 'underage', 'drinking', 'crackdown']"
3484,"['discovery', 'of', 'the', 'second-class', 'male']"
3485,"['concern', 'at', 'brain', 'haemorrhage', 'delays']"
3486,"['can', 'my', 'doctor', 'be', 'my', 'facebook', 'friend?']"
3487,"['video:', 'hospitals', 'prepare', 'for', 'a', 'winter', 'crisis']"
3488,"['anti-fungal', 'drug', 'makes', 'flu', 'worse']"
3489,"['video:', 'donor', 'found', 'for', 'boy', 'after', 'appeal']"
3490,"['elderly', 'emergency', 'admissions', 'rising']"
3491,"['video:', 'steve', 'evans', 'moves', 'to', 'palliative', 'care']"
3492,"['eating', 'nuts', 'may', 'prolong', 'life']"
3493,"['putting', 'off', 'hiv', 'checks', 'never', 'works']"
3494,"['nhs', 'electronic', 'prescribing', 'patchy']"
3495,"['concussion', 'damage', 'lasts', 'months']"
3496,"['sperm', 'test', 'hope', 'for', 'infertile', 'men']"
3497,"['prostitutes', 'who', 'have', 'sex,', 'then', 'use', 'anti-hiv', 'drugs']"
3498,"['video:', 'translating', 'medicine', 'into', 'art']"
3499,"['a&amp;es', 'get', 'extra', 'money', 'as', 'winter', 'bites']"
3500,"['nobel', 'prize', 'winner', 'sanger', 'dies', 'at', '95']"
3501,"[""bulgaria's"", 'departing', 'doctors']"
3502,"['haemophilia', 'gene', 'therapy', 'solution']"
3503,"['new', 'nhs', 'helpline', 'to', 'wait', 'until', '2015']"
3504,"['video:', 'nyc', 'steps', 'up', 'fight', 'against', 'smoking']"
3505,"['hospital', 'self-harm', 'care', 'lacking']"
3506,"['children', 'slower', 'than', 'parents', 'were']"
3507,"['study', 'links', 'synaesthesia', 'to', 'autism']"
3508,"['i', 'thought', 'i', 'was', 'on', 'the', 'truman', 'show']"
3509,"['video:', 'the', 'man', 'who', 'can', 'taste', 'the', 'tube', 'map']"
3510,"['video:', 'the', 'man', 'who', 'fixed', 'his', 'own', 'heart']"
3511,"['gp', 'service', 'facing', 'crisis', 'warning']"
3512,"['bats', 'harbour', 'more', 'deadly', 'viruses']"
3513,"['teen', 'girl', 'youngest', 'stem', 'cell', 'donor']"
3514,"['doctor', 'jailed', 'for', 'assaulting', 'family']"
3515,"['threat', 'to', 'maternity', 'care', 'at', 'hospital']"
3516,"['hunt', 'pledges', 'to', 'restore', 'trust', 'in', 'nhs']"
3517,"['audio:', 'sanitation', '‘biggest’', 'challenge']"
3518,"['baby', 'in', 'cupboard', 'midwife', 'guilty']"
3519,"['video:', 'staffing', 'levels', 'behind', 'misdiagnosis']"
3520,"['video:', 'inside', 'a', 'typhoon', 'field', 'hospital']"
3521,"['child', 'exposure', 'to', 'car', 'smoke', 'common']"
3522,"['video:', 'hospitals', 'to', 'publish', 'staff', 'levels']"
3523,"['call', 'to', 'raise', 'prescriptions', 'to', '£10']"
3524,"['hospitals', 'to', 'publish', 'staffing', 'levels']"
3525,"['call', 'to', 're-use', 'pacemakers', 'abroad']"
3526,"['did', 'richard', 'nixon', 'change', 'the', 'way', 'people', 'describe', 'cancer?']"
3527,"['is', 'cycling', 'getting', 'more', 'or', 'less', 'dangerous?']"
3528,"['video:', 'pacemakers', 'recycled', 'to', 'save', 'lives']"
3529,"['care', 'of', 'brain', 'injury', 'victims', 'poor']"
3530,"['video:', 'surrogates', 'have', 'positive', 'experience']"
3531,"['video:', 'how', 'does', 'the', 'nhs', 'plan', 'for', 'winter?']"
3532,"['gps', 'pressure', 'from', 'dental', 'patients']"
3533,"['antibiotics', 'are', 'not', 'for', 'snot']"
3534,"['uk', 'doctors', 'speak', 'from', 'philippines']"
3535,"['video:', 'pm', 'will', 'not', 'lower', 'age', 'of', 'consent']"
3536,"['home', 'circumcision', 'doctor', 'to', 'resign']"
3537,"['video:', 'asian', 'bone', 'marrow', 'donors', 'increase']"
3538,"['pm', 'will', 'not', 'lower', 'age', 'of', 'consent']"
3539,"['face', 'ache:', 'the', 'woman', 'who', 'lost', 'teeth', 'for', 'nothing']"
3540,"['video:', 'bikers', 'put', 'the', 'brakes', 'on', 'bad', 'driving']"
3541,"['video:', 'medics', 'may', 'face', 'jail', 'for', 'neglect']"
3542,"['irrelevant', 'paperwork', 'waste', 'of', 'time']"
3543,"['cancer', 'diversity', 'threatens', 'drugs']"
3544,"['can', 'robots', 'care', 'for', 'the', 'elderly?']"
3545,"['medics', 'may', 'face', 'jail', 'for', 'neglect']"
3546,"['climate', 'clues', 'as', 'dengue', 'fever', 'spreads', 'in', 'us']"
3547,"['video:', 'frail', 'patients', 'to', 'be', 'given', 'named', 'gp']"
3548,"['gmc', 'welcomes', 'europe', 'language', 'rules']"
3549,"['bleach', 'may', 'heal', 'skin', 'diseases']"
3550,"['ten', 'minute', 'appointment', 'rule', 'removed']"
3551,"['designer', 'vagina', 'ops', 'not', 'nhs', 'role']"
3552,"['kangaroo', 'care', 'key', 'for', 'prem', 'babies']"
3553,"['gps', 'to', 'go', 'extra', 'mile', 'for', 'frailest']"
3554,"['video:', 'nhs', 'wales', 'waiting', 'times', 'increase']"
3555,"['nhs', 'waiting', 'times', 'more', 'than', 'double']"
3556,"['fund', 'suspends', 'contracts', 'over', 'bribes']"
3557,"['oldest', 'person', 'in', 'uk', 'dies', 'aged', '113']"
3558,"['msp', 'launches', 'new', 'assisted', 'dying', 'bill']"
3559,"['cancer', 'hospital', 'in', 'special', 'measures']"
